6,3/23/2017,18:58:6
0,3/23/2017,18:59:53,23.80,75.20,327
5,3/23/2017,18:59:53
6,3/23/2017,19:0:6
0,3/23/2017,19:1:53,23.80,75.30,335
5,3/23/2017,19:1:53
6,3/23/2017,19:2:6
0,3/23/2017,19:3:53,23.80,74.90,329
5,3/23/2017,19:3:53
6,3/23/2017,19:4:6
1,3/23/2017,19:5:49
0,3/23/2017,19:5:53,23.80,75.10,331
5,3/23/2017,19:5:53
6,3/23/2017,19:6:6
2,3/23/2017,19:6:49,181.33
0,3/23/2017,19:7:53,23.80,74.70,334
5,3/23/2017,19:7:53
6,3/23/2017,19:8:6
0,3/23/2017,19:9:53,23.80,74.70,335
5,3/23/2017,19:9:53
6,3/23/2017,19:10:6
0,3/23/2017,19:11:53,23.80,74.20,322
5,3/23/2017,19:11:53
6,3/23/2017,19:12:6
0,3/23/2017,19:13:53,23.80,74.70,333
5,3/23/2017,19:13:53
6,3/23/2017,19:14:6
0,3/23/2017,19:15:53,23.80,74.50,330
5,3/23/2017,19:15:53
6,3/23/2017,19:16:6
0,3/23/2017,19:17:53,23.80,74.80,335
5,3/23/2017,19:17:53
6,3/23/2017,19:18:6
0,3/23/2017,19:19:53,23.80,75.00,327
5,3/23/2017,19:19:53
6,3/23/2017,19:20:6
1,3/23/2017,19:20:49
2,3/23/2017,19:21:49,170.93
0,3/23/2017,19:21:53,23.80,75.00,331
5,3/23/2017,19:21:53
6,3/23/2017,19:22:6
0,3/23/2017,19:23:53,23.70,74.70,321
5,3/23/2017,19:23:53
6,3/23/2017,19:24:6
0,3/23/2017,19:25:53,23.80,74.90,336
5,3/23/2017,19:25:53
6,3/23/2017,19:26:6
0,3/23/2017,19:27:53,23.70,74.30,339
5,3/23/2017,19:27:53
6,3/23/2017,19:28:6
0,3/23/2017,19:29:53,23.70,74.00,341
5,3/23/2017,19:29:53
6,3/23/2017,19:30:6
0,3/23/2017,19:31:53,23.70,74.60,349
5,3/23/2017,19:31:53
6,3/23/2017,19:32:6
0,3/23/2017,19:33:53,23.70,74.40,346
5,3/23/2017,19:33:53
6,3/23/2017,19:34:6
1,3/23/2017,19:35:49
0,3/23/2017,19:35:53,23.70,74.60,352
5,3/23/2017,19:35:53
6,3/23/2017,19:36:6
2,3/23/2017,19:36:49,176.40
0,3/23/2017,19:37:53,23.70,74.50,359
5,3/23/2017,19:37:53
6,3/23/2017,19:38:6
0,3/23/2017,19:39:53,23.70,74.20,352
5,3/23/2017,19:39:53
6,3/23/2017,19:40:6
0,3/23/2017,19:41:53,23.70,74.40,362
5,3/23/2017,19:41:53
6,3/23/2017,19:42:6
0,3/23/2017,19:43:53,23.70,74.50,364
5,3/23/2017,19:43:53
6,3/23/2017,19:44:6
0,3/23/2017,19:45:53,23.70,74.60,357
5,3/23/2017,19:45:53
6,3/23/2017,19:46:6
0,3/23/2017,19:47:53,23.70,74.50,363
5,3/23/2017,19:47:53
6,3/23/2017,19:48:6
0,3/23/2017,19:49:53,23.70,74.60,367
5,3/23/2017,19:49:53
6,3/23/2017,19:50:6
1,3/23/2017,19:50:49
2,3/23/2017,19:51:49,174.40
0,3/23/2017,19:51:53,23.70,74.10,382
5,3/23/2017,19:51:53
6,3/23/2017,19:52:6
0,3/23/2017,19:53:53,23.70,74.30,372
5,3/23/2017,19:53:53
6,3/23/2017,19:54:6
0,3/23/2017,19:55:53,23.60,73.90,368
5,3/23/2017,19:55:53
6,3/23/2017,19:56:6
0,3/23/2017,19:57:53,23.60,74.40,380
5,3/23/2017,19:57:53
6,3/23/2017,19:58:6
0,3/23/2017,19:59:53,23.60,74.30,380
5,3/23/2017,19:59:53
6,3/23/2017,20:0:6
0,3/23/2017,20:1:53,23.60,74.10,379
5,3/23/2017,20:1:53
6,3/23/2017,20:2:6
0,3/23/2017,20:3:53,23.60,74.00,376
5,3/23/2017,20:3:53
6,3/23/2017,20:4:6
1,3/23/2017,20:5:49
0,3/23/2017,20:5:53,23.60,73.70,387
5,3/23/2017,20:5:53
6,3/23/2017,20:6:6
2,3/23/2017,20:6:49,174.40
0,3/23/2017,20:7:53,23.60,73.40,383
5,3/23/2017,20:7:53
6,3/23/2017,20:8:6
0,3/23/2017,20:9:53,23.60,73.60,395
5,3/23/2017,20:9:53
6,3/23/2017,20:10:6
0,3/23/2017,20:11:53,23.60,74.20,382
5,3/23/2017,20:11:53
6,3/23/2017,20:12:6
0,3/23/2017,20:13:53,23.60,74.40,388
5,3/23/2017,20:13:53
6,3/23/2017,20:14:6
0,3/23/2017,20:15:53,23.60,74.00,391
5,3/23/2017,20:15:53
6,3/23/2017,20:16:6
0,3/23/2017,20:17:53,23.60,73.90,395
5,3/23/2017,20:17:53
6,3/23/2017,20:18:6
0,3/23/2017,20:19:53,23.60,73.60,398
5,3/23/2017,20:19:53
6,3/23/2017,20:20:6
1,3/23/2017,20:20:49
2,3/23/2017,20:21:49,175.60
0,3/23/2017,20:21:53,23.60,73.20,385
5,3/23/2017,20:21:53
6,3/23/2017,20:22:6
0,3/23/2017,20:23:53,23.60,73.40,391
5,3/23/2017,20:23:53
6,3/23/2017,20:24:6
0,3/23/2017,20:25:53,23.60,73.40,397
5,3/23/2017,20:25:53
6,3/23/2017,20:26:6
0,3/23/2017,20:27:53,23.60,73.10,404
5,3/23/2017,20:27:53
6,3/23/2017,20:28:6
0,3/23/2017,20:29:53,23.60,72.90,405
5,3/23/2017,20:29:53
6,3/23/2017,20:30:6
0,3/23/2017,20:31:53,23.50,73.40,398
5,3/23/2017,20:31:53
6,3/23/2017,20:32:6
0,3/23/2017,20:33:53,23.60,72.80,404
5,3/23/2017,20:33:53
6,3/23/2017,20:34:6
1,3/23/2017,20:35:49
0,3/23/2017,20:35:53,23.50,73.10,400
5,3/23/2017,20:35:53
6,3/23/2017,20:36:6
2,3/23/2017,20:36:49,174.27
0,3/23/2017,20:37:53,23.50,72.50,408
5,3/23/2017,20:37:53
6,3/23/2017,20:38:6
0,3/23/2017,20:39:53,23.50,73.10,409
5,3/23/2017,20:39:53
6,3/23/2017,20:40:6
0,3/23/2017,20:41:53,23.50,72.30,402
5,3/23/2017,20:41:53
6,3/23/2017,20:42:6
0,3/23/2017,20:43:53,23.50,72.50,413
5,3/23/2017,20:43:53
6,3/23/2017,20:44:6
0,3/23/2017,20:45:53,23.50,73.10,402
5,3/23/2017,20:45:53
6,3/23/2017,20:46:6
0,3/23/2017,20:47:53,23.50,73.20,403
5,3/23/2017,20:47:53
6,3/23/2017,20:48:6
0,3/23/2017,20:49:53,23.50,72.50,400
5,3/23/2017,20:49:53
6,3/23/2017,20:50:6
1,3/23/2017,20:50:49
2,3/23/2017,20:51:49,174.40
0,3/23/2017,20:51:53,23.50,72.20,406
5,3/23/2017,20:51:53
6,3/23/2017,20:52:6
0,3/23/2017,20:53:53,23.50,71.90,416
5,3/23/2017,20:53:53
6,3/23/2017,20:54:6
0,3/23/2017,20:55:53,23.40,72.80,400
5,3/23/2017,20:55:53
6,3/23/2017,20:56:6
0,3/23/2017,20:57:53,23.40,72.10,406
5,3/23/2017,20:57:53
6,3/23/2017,20:58:6
0,3/23/2017,20:59:53,23.40,72.60,399
5,3/23/2017,20:59:53
6,3/23/2017,21:0:6
0,3/23/2017,21:1:53,23.40,72.30,393
5,3/23/2017,21:1:53
6,3/23/2017,21:2:6
0,3/23/2017,21:3:53,23.40,72.40,398
5,3/23/2017,21:3:53
6,3/23/2017,21:4:6
1,3/23/2017,21:5:49
0,3/23/2017,21:5:53,23.40,72.50,398
5,3/23/2017,21:5:53
6,3/23/2017,21:6:6
2,3/23/2017,21:6:49,179.73
0,3/23/2017,21:7:53,23.40,72.00,391
5,3/23/2017,21:7:53
6,3/23/2017,21:8:6
0,3/23/2017,21:9:53,23.40,72.20,390
5,3/23/2017,21:9:53
6,3/23/2017,21:10:6
0,3/23/2017,21:11:53,23.40,72.00,389
5,3/23/2017,21:11:53
6,3/23/2017,21:12:6
0,3/23/2017,21:13:53,23.40,72.50,393
5,3/23/2017,21:13:53
6,3/23/2017,21:14:6
0,3/23/2017,21:15:53,23.30,71.90,382
5,3/23/2017,21:15:53
6,3/23/2017,21:16:6
0,3/23/2017,21:17:53,23.30,72.60,377
5,3/23/2017,21:17:53
6,3/23/2017,21:18:6
0,3/23/2017,21:19:53,23.30,72.20,377
5,3/23/2017,21:19:53
6,3/23/2017,21:20:6
1,3/23/2017,21:20:49
2,3/23/2017,21:21:49,170.40
0,3/23/2017,21:21:53,23.30,72.20,366
5,3/23/2017,21:21:53
6,3/23/2017,21:22:6
0,3/23/2017,21:23:53,23.30,71.40,374
5,3/23/2017,21:23:53
6,3/23/2017,21:24:6
0,3/23/2017,21:25:53,23.30,72.00,378
5,3/23/2017,21:25:53
6,3/23/2017,21:26:6
0,3/23/2017,21:27:53,23.30,71.60,376
5,3/23/2017,21:27:53
6,3/23/2017,21:28:6
0,3/23/2017,21:29:53,23.30,72.60,366
5,3/23/2017,21:29:53
6,3/23/2017,21:30:6
0,3/23/2017,21:31:53,23.20,72.30,361
5,3/23/2017,21:31:53
6,3/23/2017,21:32:6
0,3/23/2017,21:33:53,23.20,72.20,358
5,3/23/2017,21:33:53
6,3/23/2017,21:34:6
1,3/23/2017,21:35:49
0,3/23/2017,21:35:53,23.20,72.50,362
5,3/23/2017,21:35:53
6,3/23/2017,21:36:6
2,3/23/2017,21:36:49,178.80
0,3/23/2017,21:37:53,23.20,71.90,357
5,3/23/2017,21:37:53
6,3/23/2017,21:38:6
0,3/23/2017,21:39:53,23.20,72.10,352
5,3/23/2017,21:39:53
6,3/23/2017,21:40:6
0,3/23/2017,21:41:53,23.20,72.20,352
5,3/23/2017,21:41:53
6,3/23/2017,21:42:6
0,3/23/2017,21:43:53,23.20,72.30,349
5,3/23/2017,21:43:53
6,3/23/2017,21:44:6
0,3/23/2017,21:45:53,23.20,72.40,342
5,3/23/2017,21:45:53
6,3/23/2017,21:46:6
0,3/23/2017,21:47:53,23.20,72.20,350
5,3/23/2017,21:47:53
6,3/23/2017,21:48:6
0,3/23/2017,21:49:53,23.20,72.40,351
5,3/23/2017,21:49:53
6,3/23/2017,21:50:6
1,3/23/2017,21:50:49
2,3/23/2017,21:51:49,179.20
0,3/23/2017,21:51:53,23.20,71.80,344
5,3/23/2017,21:51:53
6,3/23/2017,21:52:6
0,3/23/2017,21:53:53,23.20,71.80,338
5,3/23/2017,21:53:53
6,3/23/2017,21:54:6
0,3/23/2017,21:55:53,23.20,72.40,339
5,3/23/2017,21:55:53
6,3/23/2017,21:56:6
0,3/23/2017,21:57:53,23.20,72.10,343
5,3/23/2017,21:57:53
6,3/23/2017,21:58:6
0,3/23/2017,21:59:53,23.10,71.80,345
5,3/23/2017,21:59:53
6,3/23/2017,22:0:6
0,3/23/2017,22:1:53,23.10,71.90,340
5,3/23/2017,22:1:53
6,3/23/2017,22:2:6
0,3/23/2017,22:3:53,23.10,72.10,336
5,3/23/2017,22:3:53
6,3/23/2017,22:4:6
1,3/23/2017,22:5:49
0,3/23/2017,22:5:53,23.10,72.20,333
5,3/23/2017,22:5:53
6,3/23/2017,22:6:6
2,3/23/2017,22:6:49,177.07
0,3/23/2017,22:7:53,23.10,71.90,339
5,3/23/2017,22:7:53
6,3/23/2017,22:8:6
0,3/23/2017,22:9:53,23.10,71.70,332
5,3/23/2017,22:9:53
6,3/23/2017,22:10:6
0,3/23/2017,22:11:53,23.10,72.30,327
5,3/23/2017,22:11:53
6,3/23/2017,22:12:6
0,3/23/2017,22:13:53,23.10,72.20,336
5,3/23/2017,22:13:53
6,3/23/2017,22:14:6
0,3/23/2017,22:15:53,23.10,72.40,328
5,3/23/2017,22:15:53
6,3/23/2017,22:16:6
0,3/23/2017,22:17:53,23.10,72.30,328
5,3/23/2017,22:17:53
6,3/23/2017,22:18:6
0,3/23/2017,22:19:53,23.10,71.60,329
5,3/23/2017,22:19:53
6,3/23/2017,22:20:6
1,3/23/2017,22:20:49
2,3/23/2017,22:21:49,172.93
0,3/23/2017,22:21:53,23.00,72.60,327
5,3/23/2017,22:21:53
6,3/23/2017,22:22:6
0,3/23/2017,22:23:53,23.00,72.40,323
5,3/23/2017,22:23:53
6,3/23/2017,22:24:6
0,3/23/2017,22:25:53,23.00,72.60,323
5,3/23/2017,22:25:53
6,3/23/2017,22:26:6
0,3/23/2017,22:27:53,23.00,72.40,324
5,3/23/2017,22:27:53
6,3/23/2017,22:28:6
0,3/23/2017,22:29:53,23.00,72.40,324
5,3/23/2017,22:29:53
6,3/23/2017,22:30:6
0,3/23/2017,22:31:53,23.00,72.40,325
5,3/23/2017,22:31:53
6,3/23/2017,22:32:6
0,3/23/2017,22:33:53,23.00,72.30,325
5,3/23/2017,22:33:53
6,3/23/2017,22:34:6
1,3/23/2017,22:35:49
0,3/23/2017,22:35:53,22.90,71.90,323
5,3/23/2017,22:35:53
6,3/23/2017,22:36:6
2,3/23/2017,22:36:49,176.53
0,3/23/2017,22:37:53,22.90,72.00,317
5,3/23/2017,22:37:53
6,3/23/2017,22:38:6
0,3/23/2017,22:39:53,22.90,71.80,319
5,3/23/2017,22:39:53
6,3/23/2017,22:40:6
0,3/23/2017,22:41:53,22.90,72.20,326
5,3/23/2017,22:41:53
6,3/23/2017,22:42:6
0,3/23/2017,22:43:53,22.90,72.60,318
5,3/23/2017,22:43:53
6,3/23/2017,22:44:6
0,3/23/2017,22:45:53,22.90,72.50,320
5,3/23/2017,22:45:53
6,3/23/2017,22:46:6
0,3/23/2017,22:47:53,22.90,72.40,-1
0,3/23/2017,22:49:53,22.80,72.10,-1
1,3/23/2017,22:50:49
2,3/23/2017,22:51:49,174.13
0,3/23/2017,22:51:53,22.80,72.10,316
5,3/23/2017,22:51:53
6,3/23/2017,22:52:6
0,3/23/2017,22:53:53,22.80,71.90,307
5,3/23/2017,22:53:53
6,3/23/2017,22:54:6
0,3/23/2017,22:55:53,22.80,71.70,308
5,3/23/2017,22:55:53
6,3/23/2017,22:56:6
0,3/23/2017,22:57:53,22.80,72.10,313
5,3/23/2017,22:57:53
6,3/23/2017,22:58:6
0,3/23/2017,22:59:53,22.80,71.80,-1
0,3/23/2017,23:1:53,22.80,72.00,304
5,3/23/2017,23:1:53
6,3/23/2017,23:2:6
0,3/23/2017,23:3:53,22.80,71.90,311
5,3/23/2017,23:3:53
6,3/23/2017,23:4:6
1,3/23/2017,23:5:49
0,3/23/2017,23:5:53,22.80,71.80,302
5,3/23/2017,23:5:53
6,3/23/2017,23:6:6
2,3/23/2017,23:6:49,178.67
0,3/23/2017,23:7:53,22.70,71.50,306
5,3/23/2017,23:7:53
6,3/23/2017,23:8:6
0,3/23/2017,23:9:53,22.70,71.40,302
5,3/23/2017,23:9:53
6,3/23/2017,23:10:6
0,3/23/2017,23:11:53,22.70,72.00,305
5,3/23/2017,23:11:53
6,3/23/2017,23:12:6
0,3/23/2017,23:13:53,22.70,71.90,313
5,3/23/2017,23:13:53
6,3/23/2017,23:14:6
0,3/23/2017,23:15:53,22.70,71.90,301
5,3/23/2017,23:15:53
6,3/23/2017,23:16:6
0,3/23/2017,23:17:53,22.70,71.90,303
5,3/23/2017,23:17:53
6,3/23/2017,23:18:6
0,3/23/2017,23:19:53,22.70,71.70,300
5,3/23/2017,23:19:53
6,3/23/2017,23:20:6
1,3/23/2017,23:20:49
2,3/23/2017,23:21:49,173.33
0,3/23/2017,23:21:53,22.60,71.70,299
5,3/23/2017,23:21:53
6,3/23/2017,23:22:6
0,3/23/2017,23:23:53,22.60,71.40,298
5,3/23/2017,23:23:53
6,3/23/2017,23:24:6
0,3/23/2017,23:25:53,22.60,71.50,291
5,3/23/2017,23:25:53
6,3/23/2017,23:26:6
0,3/23/2017,23:27:53,22.60,71.80,304
5,3/23/2017,23:27:53
6,3/23/2017,23:28:6
0,3/23/2017,23:29:53,22.60,71.60,307
5,3/23/2017,23:29:53
6,3/23/2017,23:30:6
0,3/23/2017,23:31:53,22.60,71.60,307
5,3/23/2017,23:31:53
6,3/23/2017,23:32:6
0,3/23/2017,23:33:53,22.60,71.40,298
5,3/23/2017,23:33:53
6,3/23/2017,23:34:6
1,3/23/2017,23:35:49
0,3/23/2017,23:35:53,22.50,71.80,305
5,3/23/2017,23:35:53
6,3/23/2017,23:36:6
2,3/23/2017,23:36:49,176.40
0,3/23/2017,23:37:53,22.50,71.40,302
5,3/23/2017,23:37:53
6,3/23/2017,23:38:6
0,3/23/2017,23:39:53,22.50,71.30,294
5,3/23/2017,23:39:53
6,3/23/2017,23:40:6
0,3/23/2017,23:41:53,22.50,71.40,287
5,3/23/2017,23:41:53
6,3/23/2017,23:42:6
0,3/23/2017,23:43:53,22.50,71.80,296
5,3/23/2017,23:43:53
6,3/23/2017,23:44:6
0,3/23/2017,23:45:53,22.50,71.70,292
5,3/23/2017,23:45:53
6,3/23/2017,23:46:6
0,3/23/2017,23:47:53,22.50,72.00,297
5,3/23/2017,23:47:53
6,3/23/2017,23:48:6
0,3/23/2017,23:49:53,22.50,71.90,292
5,3/23/2017,23:49:53
6,3/23/2017,23:50:6
1,3/23/2017,23:50:49
2,3/23/2017,23:51:49,172.93
0,3/23/2017,23:51:53,22.50,72.00,286
5,3/23/2017,23:51:53
6,3/23/2017,23:52:6
0,3/23/2017,23:53:53,22.50,71.70,292
5,3/23/2017,23:53:53
6,3/23/2017,23:54:6
0,3/23/2017,23:55:53,22.50,71.60,296
5,3/23/2017,23:55:53
6,3/23/2017,23:56:6
0,3/23/2017,23:57:53,22.50,71.60,298
5,3/23/2017,23:57:53
6,3/23/2017,23:58:6
0,3/23/2017,23:59:53,22.50,71.60,287
5,3/23/2017,23:59:53
4,3/24/2017,0:0:0
3,3/24/2017,0:0:0
6,3/24/2017,0:0:6
0,3/24/2017,0:1:53,22.40,71.60,292
5,3/24/2017,0:1:53
6,3/24/2017,0:2:6
0,3/24/2017,0:3:53,22.40,71.70,296
5,3/24/2017,0:3:53
6,3/24/2017,0:4:6
1,3/24/2017,0:5:49
0,3/24/2017,0:5:53,22.40,71.60,300
5,3/24/2017,0:5:53
6,3/24/2017,0:6:6
2,3/24/2017,0:6:49,180.13
0,3/24/2017,0:7:53,22.40,71.80,289
5,3/24/2017,0:7:53
6,3/24/2017,0:8:6
0,3/24/2017,0:9:53,22.40,71.20,286
5,3/24/2017,0:9:53
6,3/24/2017,0:10:6
0,3/24/2017,0:11:53,22.40,71.30,284
5,3/24/2017,0:11:53
6,3/24/2017,0:12:6
0,3/24/2017,0:13:53,22.40,71.50,305
5,3/24/2017,0:13:53
6,3/24/2017,0:14:6
0,3/24/2017,0:15:53,22.40,71.70,293
5,3/24/2017,0:15:53
6,3/24/2017,0:16:6
0,3/24/2017,0:17:53,22.30,71.60,282
5,3/24/2017,0:17:53
6,3/24/2017,0:18:6
0,3/24/2017,0:19:53,22.30,71.90,292
5,3/24/2017,0:19:53
6,3/24/2017,0:20:6
1,3/24/2017,0:20:49
2,3/24/2017,0:21:49,167.47
0,3/24/2017,0:21:53,22.30,71.80,298
5,3/24/2017,0:21:53
6,3/24/2017,0:22:6
0,3/24/2017,0:23:53,22.30,71.00,293
5,3/24/2017,0:23:53
6,3/24/2017,0:24:6
0,3/24/2017,0:25:53,22.30,71.50,292
5,3/24/2017,0:25:53
6,3/24/2017,0:26:6
0,3/24/2017,0:27:53,22.30,71.20,291
5,3/24/2017,0:27:53
6,3/24/2017,0:28:6
0,3/24/2017,0:29:53,22.30,71.20,290
5,3/24/2017,0:29:53
6,3/24/2017,0:30:6
0,3/24/2017,0:31:53,22.30,70.70,288
5,3/24/2017,0:31:53
6,3/24/2017,0:32:6
0,3/24/2017,0:33:53,22.30,71.50,297
5,3/24/2017,0:33:53
6,3/24/2017,0:34:6
1,3/24/2017,0:35:49
0,3/24/2017,0:35:53,22.30,70.90,285
5,3/24/2017,0:35:53
6,3/24/2017,0:36:6
2,3/24/2017,0:36:49,178.67
0,3/24/2017,0:37:53,22.20,71.20,288
5,3/24/2017,0:37:53
6,3/24/2017,0:38:6
0,3/24/2017,0:39:53,22.20,70.90,290
5,3/24/2017,0:39:53
6,3/24/2017,0:40:6
0,3/24/2017,0:41:53,22.20,71.10,298
5,3/24/2017,0:41:53
6,3/24/2017,0:42:6
0,3/24/2017,0:43:53,22.20,70.90,295
5,3/24/2017,0:43:53
6,3/24/2017,0:44:6
0,3/24/2017,0:45:53,22.20,71.30,299
5,3/24/2017,0:45:53
6,3/24/2017,0:46:6
0,3/24/2017,0:47:53,22.20,71.40,292
5,3/24/2017,0:47:53
6,3/24/2017,0:48:6
0,3/24/2017,0:49:53,22.20,71.50,287
5,3/24/2017,0:49:53
6,3/24/2017,0:50:6
1,3/24/2017,0:50:49
2,3/24/2017,0:51:49,168.13
0,3/24/2017,0:51:53,22.20,71.20,293
5,3/24/2017,0:51:53
6,3/24/2017,0:52:6
0,3/24/2017,0:53:53,22.20,71.10,286
5,3/24/2017,0:53:53
6,3/24/2017,0:54:6
0,3/24/2017,0:55:53,22.20,71.30,287
5,3/24/2017,0:55:53
6,3/24/2017,0:56:6
0,3/24/2017,0:57:53,22.20,71.70,289
5,3/24/2017,0:57:53
6,3/24/2017,0:58:6
0,3/24/2017,0:59:53,22.10,71.30,294
5,3/24/2017,0:59:53
6,3/24/2017,1:0:6
0,3/24/2017,1:1:53,22.10,71.50,299
5,3/24/2017,1:1:53
6,3/24/2017,1:2:6
0,3/24/2017,1:3:53,22.10,71.80,281
5,3/24/2017,1:3:53
6,3/24/2017,1:4:6
1,3/24/2017,1:5:49
0,3/24/2017,1:5:53,22.10,71.20,293
5,3/24/2017,1:5:53
6,3/24/2017,1:6:6
2,3/24/2017,1:6:49,180.27
0,3/24/2017,1:7:53,22.10,71.20,293
5,3/24/2017,1:7:53
6,3/24/2017,1:8:6
0,3/24/2017,1:9:53,22.10,70.80,289
5,3/24/2017,1:9:53
6,3/24/2017,1:10:6
0,3/24/2017,1:11:53,22.10,71.50,289
5,3/24/2017,1:11:53
6,3/24/2017,1:12:6
0,3/24/2017,1:13:53,22.10,71.60,293
5,3/24/2017,1:13:53
6,3/24/2017,1:14:6
0,3/24/2017,1:15:53,22.10,71.30,288
5,3/24/2017,1:15:53
6,3/24/2017,1:16:6
0,3/24/2017,1:17:53,22.10,71.40,284
5,3/24/2017,1:17:53
6,3/24/2017,1:18:6
0,3/24/2017,1:19:53,22.00,70.90,286
5,3/24/2017,1:19:53
6,3/24/2017,1:20:6
1,3/24/2017,1:20:49
2,3/24/2017,1:21:49,171.07
0,3/24/2017,1:21:53,22.00,71.40,284
5,3/24/2017,1:21:53
6,3/24/2017,1:22:6
0,3/24/2017,1:23:53,22.00,71.30,298
5,3/24/2017,1:23:53
6,3/24/2017,1:24:6
0,3/24/2017,1:25:53,22.00,70.70,288
5,3/24/2017,1:25:53
6,3/24/2017,1:26:6
0,3/24/2017,1:27:53,22.00,71.00,286
5,3/24/2017,1:27:53
6,3/24/2017,1:28:6
0,3/24/2017,1:29:53,22.00,71.10,284
5,3/24/2017,1:29:53
6,3/24/2017,1:30:6
0,3/24/2017,1:31:53,22.00,71.00,293
5,3/24/2017,1:31:53
6,3/24/2017,1:32:6
0,3/24/2017,1:33:53,22.00,71.50,292
5,3/24/2017,1:33:53
6,3/24/2017,1:34:6
1,3/24/2017,1:35:49
0,3/24/2017,1:35:53,22.00,71.50,288
5,3/24/2017,1:35:53
6,3/24/2017,1:36:6
2,3/24/2017,1:36:49,174.67
0,3/24/2017,1:37:53,21.90,70.90,295
5,3/24/2017,1:37:53
6,3/24/2017,1:38:6
0,3/24/2017,1:39:53,21.90,70.80,290
5,3/24/2017,1:39:53
6,3/24/2017,1:40:6
0,3/24/2017,1:41:53,21.90,71.20,294
5,3/24/2017,1:41:53
6,3/24/2017,1:42:6
0,3/24/2017,1:43:53,21.90,71.00,292
5,3/24/2017,1:43:53
6,3/24/2017,1:44:6
0,3/24/2017,1:45:53,21.90,71.40,286
5,3/24/2017,1:45:53
6,3/24/2017,1:46:6
0,3/24/2017,1:47:53,21.90,71.80,291
5,3/24/2017,1:47:53
6,3/24/2017,1:48:6
0,3/24/2017,1:49:53,21.90,71.40,295
5,3/24/2017,1:49:53
6,3/24/2017,1:50:6
1,3/24/2017,1:50:49
2,3/24/2017,1:51:49,168.27
0,3/24/2017,1:51:53,21.90,71.10,290
5,3/24/2017,1:51:53
6,3/24/2017,1:52:6
0,3/24/2017,1:53:53,21.90,70.60,283
5,3/24/2017,1:53:53
6,3/24/2017,1:54:6
0,3/24/2017,1:55:53,21.90,71.30,286
5,3/24/2017,1:55:53
6,3/24/2017,1:56:6
0,3/24/2017,1:57:53,21.90,71.40,291
5,3/24/2017,1:57:53
6,3/24/2017,1:58:6
0,3/24/2017,1:59:53,21.90,71.00,295
5,3/24/2017,1:59:53
6,3/24/2017,2:0:6
0,3/24/2017,2:1:53,21.80,71.50,288
5,3/24/2017,2:1:53
6,3/24/2017,2:2:6
0,3/24/2017,2:3:53,21.80,71.40,285
5,3/24/2017,2:3:53
6,3/24/2017,2:4:6
1,3/24/2017,2:5:49
0,3/24/2017,2:5:53,21.80,71.60,298
5,3/24/2017,2:5:53
6,3/24/2017,2:6:6
2,3/24/2017,2:6:49,176.67
0,3/24/2017,2:7:53,21.80,71.60,288
5,3/24/2017,2:7:53
6,3/24/2017,2:8:6
0,3/24/2017,2:9:53,21.80,71.50,288
5,3/24/2017,2:9:53
6,3/24/2017,2:10:6
0,3/24/2017,2:11:53,21.80,71.50,286
5,3/24/2017,2:11:53
6,3/24/2017,2:12:6
0,3/24/2017,2:13:53,21.80,71.40,290
5,3/24/2017,2:13:53
6,3/24/2017,2:14:6
0,3/24/2017,2:15:53,21.80,71.30,291
5,3/24/2017,2:15:53
6,3/24/2017,2:16:6
0,3/24/2017,2:17:53,21.80,71.10,293
5,3/24/2017,2:17:53
6,3/24/2017,2:18:6
0,3/24/2017,2:19:53,21.80,71.60,283
5,3/24/2017,2:19:53
6,3/24/2017,2:20:6
1,3/24/2017,2:20:49
2,3/24/2017,2:21:49,171.87
0,3/24/2017,2:21:53,21.80,71.50,296
5,3/24/2017,2:21:53
6,3/24/2017,2:22:6
0,3/24/2017,2:23:53,21.70,70.90,289
5,3/24/2017,2:23:53
6,3/24/2017,2:24:6
0,3/24/2017,2:25:53,21.70,71.50,283
5,3/24/2017,2:25:53
6,3/24/2017,2:26:6
0,3/24/2017,2:27:53,21.70,71.90,299
5,3/24/2017,2:27:53
6,3/24/2017,2:28:6
0,3/24/2017,2:29:53,21.70,71.40,289
5,3/24/2017,2:29:53
6,3/24/2017,2:30:6
0,3/24/2017,2:31:53,21.70,71.80,285
5,3/24/2017,2:31:53
6,3/24/2017,2:32:6
0,3/24/2017,2:33:53,21.70,72.00,282
5,3/24/2017,2:33:53
6,3/24/2017,2:34:6
1,3/24/2017,2:35:49
0,3/24/2017,2:35:53,21.70,72.10,285
5,3/24/2017,2:35:53
6,3/24/2017,2:36:6
2,3/24/2017,2:36:49,178.13
0,3/24/2017,2:37:53,21.70,72.00,277
5,3/24/2017,2:37:53
6,3/24/2017,2:38:6
0,3/24/2017,2:39:53,21.70,71.80,290
5,3/24/2017,2:39:53
6,3/24/2017,2:40:6
0,3/24/2017,2:41:53,21.70,71.70,281
5,3/24/2017,2:41:53
6,3/24/2017,2:42:6
0,3/24/2017,2:43:53,21.70,71.90,280
5,3/24/2017,2:43:53
6,3/24/2017,2:44:6
0,3/24/2017,2:45:53,21.70,72.50,285
5,3/24/2017,2:45:53
6,3/24/2017,2:46:6
0,3/24/2017,2:47:53,21.70,72.00,282
5,3/24/2017,2:47:53
6,3/24/2017,2:48:6
0,3/24/2017,2:49:53,21.70,72.10,279
5,3/24/2017,2:49:53
6,3/24/2017,2:50:6
